"block","dataset","cell_id","cell_label","cell_count"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000003","native cell","1664"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000003","native cell","558"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000003","native cell","448"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000003","native cell","203"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000003","native cell","125"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000623","natural killer cell","3"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000623","natural killer cell","1"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000623","natural killer cell","1"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000623","natural killer cell","21"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000623","natural killer cell","20"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002319","neural cell","24"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002319","neural cell","8"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002319","neural cell","14"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002319","neural cell","28"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002319","neural cell","84"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002319","neural cell","3"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000669","pericyte","589"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000669","pericyte","1184"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000669","pericyte","342"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000669","pericyte","293"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000669","pericyte","1366"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000669","pericyte","269"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002129","regular atrial cardiac myocyte","859"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002129","regular atrial cardiac myocyte","1797"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002131","regular ventricular cardiac myocyte","743"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002131","regular ventricular cardiac myocyte","1573"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002131","regular ventricular cardiac myocyte","1484"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002131","regular ventricular cardiac myocyte","1027"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000192","smooth muscle cell","75"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000192","smooth muscle cell","72"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000192","smooth muscle cell","73"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000192","smooth muscle cell","317"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000192","smooth muscle cell","30"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0000192","smooth muscle cell","388"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002543","vein endothelial cell","46"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002543","vein endothelial cell","200"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002543","vein endothelial cell","93"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002543","vein endothelial cell","31"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002543","vein endothelial cell","68"
"http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_left_ventricle","http://purl.obolibrary.org/obo/CL_0002543","vein endothelial cell","12"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000236","B cell","2"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000236","B cell","7"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000236","B cell","2"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000236","B cell","14"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000236","B cell","18"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0001054","CD14-positive monocyte","13"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0001054","CD14-positive monocyte","30"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0001054","CD14-positive monocyte","30"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0001054","CD14-positive monocyte","1"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0002397","CD14-positive, CD16-positive monocyte","3"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0002397","CD14-positive, CD16-positive monocyte","41"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0002397","CD14-positive, CD16-positive monocyte","49"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0002397","CD14-positive, CD16-positive monocyte","44"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0002397","CD14-positive, CD16-positive monocyte","3"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000934","CD4-positive, alpha-beta cytotoxic T cell","21"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000934","CD4-positive, alpha-beta cytotoxic T cell","7"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000934","CD4-positive, alpha-beta cytotoxic T cell","60"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000934","CD4-positive, alpha-beta cytotoxic T cell","2"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000934","CD4-positive, alpha-beta cytotoxic T cell","15"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000934","CD4-positive, alpha-beta cytotoxic T cell","1"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000794","CD8-positive, alpha-beta cytotoxic T cell","4"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000794","CD8-positive, alpha-beta cytotoxic T cell","21"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000794","CD8-positive, alpha-beta cytotoxic T cell","25"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000794","CD8-positive, alpha-beta cytotoxic T cell","6"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000794","CD8-positive, alpha-beta cytotoxic T cell","1"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000896","activated CD4-positive, alpha-beta T cell","13"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000896","activated CD4-positive, alpha-beta T cell","2"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000896","activated CD4-positive, alpha-beta T cell","17"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000896","activated CD4-positive, alpha-beta T cell","3"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000906","activated CD8-positive, alpha-beta T cell","41"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000906","activated CD8-positive, alpha-beta T cell","9"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000906","activated CD8-positive, alpha-beta T cell","14"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000906","activated CD8-positive, alpha-beta T cell","1"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000906","activated CD8-positive, alpha-beta T cell","2"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0000906","activated CD8-positive, alpha-beta T cell","10"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0002144","capillary endothelial cell","191"
"http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#b4c3c03b-99cd-407a-a824-1875e00a04ad_D3_Heart_heart_right_ventricle","http://purl.obolibrary.org/obo/CL_0002144","capillary endothelial cell","94"
