organ,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B,1.9764E1,8.75678E-4
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000791,MAIT-like,1.8117E1,8.027049E-4
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000451,DC,1.2627E1,5.59461E-4
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,B_plasma,1.098E1,4.864878E-4
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,T/NK_cycling,8.784E0,3.891902E-4
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,Neut,7.686E0,3.405415E-4
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002129,aCM1,7.137E0,3.162171E-4
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000546,CD4+T_Th2,6.588E0,2.918927E-4
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000077,Meso,4.941E0,2.189195E-4
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000545,CD4+T_Th1,4.392E0,1.945951E-4
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001065,ILC,2.745E0,1.21622E-4
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000792,CD4+T_reg,2.196E0,9.729756E-5
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000798,gdT,5.49E-1,2.432439E-5
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002068,Purkinje_cell,5.49E-1,2.432439E-5
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000492,CD4+T_Tfh,5.49E-1,2.432439E-5
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000746,cardiac muscle cell,9.610794E3,4.258228E-1
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0010008,cardiac endothelial cell,4.6665E3,2.067573E-1
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,3.548187E3,1.572085E-1
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002548,fibroblast of cardiac tissue,2.477088E3,1.097516E-1
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000235,macrophage,1.902285E3,8.428401E-2
Heart,http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000182,hepatocyte,3.65085E2,1.617572E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002153,Differentiated_KC,2198,4.157367E-1
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002187,Undifferentiated_KC,1096,2.073009E-1
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000071,VE2,515,9.740874E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000912,Th,418,7.906185E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000458,Melanocyte,280,5.296009E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,LE2,152,2.874976E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,F2,127,2.402118E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000669,Pericyte_1,126,2.383204E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000235,Mono_mac,77,1.456402E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001056,MigDC,66,1.248345E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000815,Treg,49,9.268016E-3
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000863,Inf_mac,38,7.187441E-3
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000910,Tc,34,6.430868E-3
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,DC2,29,5.485152E-3
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002457,LC,28,5.296009E-3
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002394,DC1,23,4.350293E-3
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001078,ILC1_3,12,2.269718E-3
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast_cell,7,1.324002E-3
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011031,moDC,7,1.324002E-3
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000623,ILC1_NK,3,5.674295E-4
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002573,Schwann_1,2,3.782864E-4
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,1440,2.723662E-1
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,977,1.847929E-1
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,812,1.535843E-1
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000148,melanocyte,689,1.303197E-1
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,382,7.22527E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,137,2.591262E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000235,macrophage,136,2.572347E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,136,2.572347E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,134,2.534519E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,84,1.588803E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,72,1.361831E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000897,"CD4-positive, alpha-beta memory T cell",67,1.267259E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000815,regulatory T cell,55,1.040287E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000909,"CD8-positive, alpha-beta memory T cell",52,9.835445E-3
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",35,6.620011E-3
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",29,5.485152E-3
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",29,5.485152E-3
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,10,1.891432E-3
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000453,Langerhans cell,7,1.324002E-3
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002394,CD141-positive myeloid dendritic cell,3,5.674295E-4
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000492,CD4-positive helper T cell,1,1.891432E-4
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_t-helper,T-helper,4.117417E3,7.734934E-1
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_t-reg,T-reg,6.0869E2,1.143478E-1
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_cd68-macrophage,CD68 / Macrophage,4.29339E2,8.065515E-2
Skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,Male,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_t-killer,T-Killer,1.67698E2,3.150356E-2
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_enterocyte,Enterocyte,1.837794E3,2.518449E-1
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesoderm-1-hand1-,Mesoderm 1 (HAND1+),7.32305E2,1.003525E-1
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_paneth,Paneth,6.57874E2,9.015276E-2
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-plasma-cell,Cycling plasma cell,5.83443E2,7.9953E-2
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ta,TA,2.74057E2,3.755582E-2
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_goblet-cell,Goblet cell,2.66854E2,3.656874E-2
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_activated-t,Activated T,1.85563E2,2.542891E-2
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_eecs,EECs,1.79389E2,2.458284E-2
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_microfold-cell,Microfold cell,1.76645E2,2.420682E-2
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stem-cells,Stem cells,1.57094E2,2.152761E-2
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_proximal-progenitor,Proximal progenitor,1.3377E2,1.833137E-2
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_arterial-capillary,arterial capillary,8.4035E1,1.151586E-2
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-b-cell,Cycling B cell,8.1634E1,1.118684E-2
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_trgv2-gdt,TRGV2 gdT,8.0262E1,1.099882E-2
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_tfh,Tfh,6.9629E1,9.541716E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_tuft,Tuft,6.9629E1,9.541716E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-b1-emn-,Branch B1 (eMN),6.8257E1,9.353702E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cdc2,cDC2,6.5856E1,9.024677E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_nk-cell,NK cell,6.4141E1,8.789659E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec1-ackr4-,LEC1 (ACKR4+),5.8996E1,8.084606E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_myofibroblast,myofibroblast,5.7967E1,7.943596E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lyve1-macrophage,LYVE1+ Macrophage,5.0078E1,6.862515E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_k-cells-gip-,K cells (GIP+),4.7334E1,6.486486E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_adult-glia,Adult Glia,4.0131E1,5.499412E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_contractile-pericyte-pln-,Contractile pericyte (PLN+),3.8759E1,5.311398E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-1-ccl11-,Stromal 1 (CCL11+),3.8073E1,5.217391E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_best4-epithelial,BEST4+ epithelial,3.773E1,5.170388E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_myofibroblast-rspo2-,myofibroblast (RSPO2+),3.6015E1,4.93537E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_i-cells-cck-,I cells (CCK+),3.5329E1,4.841363E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_sell-cd8-t,SELL+ CD8 T,3.43E1,4.700353E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_transitional-stromal-3-c3-,Transitional Stromal 3 (C3+),3.3614E1,4.606345E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_dz-gc-cell,DZ GC cell,3.3614E1,4.606345E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_d-cells-sst-,D cells (SST+),3.2242E1,4.418331E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mature-venous-ec,Mature venous EC,3.1556E1,4.324324E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_pre-b,Pre-B,3.1213E1,4.277321E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_rbc,RBC,3.0184E1,4.13631E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stat1-naive-b,STAT1+ Naive B,2.9841E1,4.089307E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lymphoid-dc,Lymphoid DC,2.6068E1,3.572268E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_trdv2-trgv9-gdt,TRDV2/TRGV9 gdT,2.6068E1,3.572268E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mlto,mLTo,2.5725E1,3.525264E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mast-cell,Mast cell,2.5382E1,3.478261E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_monocytes,Monocytes,2.2295E1,3.055229E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mature-arterial-ec,Mature arterial EC,2.2295E1,3.055229E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_macrophages,Macrophages,2.0923E1,2.867215E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ec-cells-tac1-,EC cells (TAC1+),2.058E1,2.820212E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cdc1,cDC1,1.9551E1,2.679201E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_trgv4-gdt,TRGV4 gdT,1.9208E1,2.632197E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_smc-plpp2-,SMC (PLPP2+),1.9208E1,2.632197E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_t-reticular,T reticular,1.8179E1,2.491187E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_nk-t-cell,NK T cell,1.7493E1,2.39718E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_pericyte,Pericyte,1.6121E1,2.209166E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mait-cell,MAIT cell,1.6121E1,2.209166E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_l-cells-pyy-,L cells (PYY+),1.5435E1,2.115159E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-a2-ipan-in-,Branch A2 (IPAN/IN),1.5092E1,2.068155E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_glia-3-bcan-,Glia 3 (BCAN+),1.4749E1,2.021152E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-a3-ipan-in-,Branch A3 (IPAN/IN),1.4749E1,2.021152E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec3-adgrg3-,LEC3 (ADGRG3+),1.372E1,1.880141E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-a4-in-,Branch A4 (IN),1.372E1,1.880141E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-2-npy-,Stromal 2 (NPY+),1.3377E1,1.833137E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lti-like-ncr-ilc3,LTi-like NCR- ILC3,1.3034E1,1.786134E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec4-stab2-,LEC4 (STAB2+),1.3034E1,1.786134E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_igg-plasma-cell,IgG plasma cell,1.3034E1,1.786134E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ilcp,ILCP,1.2691E1,1.73913E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_megakaryocyte,Megakaryocyte,1.2691E1,1.73913E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_memory-b,Memory B,1.2691E1,1.73913E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_m-x-cells-mln-ghrl-,M/X cells (MLN/GHRL+),1.2005E1,1.645123E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_glia-2-eln-,Glia 2 (ELN+),1.2005E1,1.645123E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_progenitor-neurog3-,Progenitor (NEUROG3+),1.2005E1,1.645123E-3
Small Intestine,http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesothelium-rgs5-,Mesothelium (RGS5+),1.1662E1,1.59812E-3
